receipt_id,debt_amount,date_the_debt_began
3251,12343.6,1993-10-01
6273,7338.6,1974-02-04
1899,14074.4,1977-04-08
64,2285.8,1982-11-16
1217,16083.1,1977-06-04
3854,1246.0,1979-06-28
7372,15108.2,1971-04-17
52,15872.7,2021-01-12
1063,9684.9,1991-03-05
300,19171.5,2013-02-10
6962,6547.4,1979-05-29
2408,10989.1,1993-02-08
883,11793.4,2005-09-02
7020,4575.8,2015-12-14
4965,19903.4,1982-04-01
2141,8838.3,2004-07-31
6589,14998.0,1998-01-15
963,1472.4,2019-10-25
5814,6273.5,1971-01-02
5348,5588.4,1979-04-28
7959,3211.9,1970-06-30
6880,9917.4,2002-07-19
5581,5275.1,1988-07-09
3345,11920.3,1991-10-08
2732,535.5,2003-04-23
3448,2450.2,1995-12-03
2396,8114.6,2017-10-12
2472,4754.7,1984-07-16
6734,3730.8,1999-06-12
1488,9406.7,1975-09-05
5494,11244.7,2012-07-13
543,8466.0,2014-05-26
5591,13571.8,1973-01-07
7606,607.7,1991-06-18
7767,12881.3,1997-01-31
7882,19933.1,2017-08-21
1141,14744.0,1993-08-12
1615,6433.4,1991-06-10
7970,6844.2,2018-09-13
6660,12001.1,1980-06-14
3147,12813.4,1978-09-30
7960,3680.9,2011-07-07
7329,19037.6,2019-06-27
4063,2050.7,2014-03-29
6699,1010.0,1988-05-15
7685,7356.7,2013-02-24
3167,8107.1,1977-09-02
5660,18222.0,1981-06-01
841,10815.7,2013-09-04
4385,981.0,1983-07-10
4920,11437.1,1993-06-26
2435,2948.9,2006-09-19
7513,960.8,2014-12-19
967,7296.8,1978-09-25
3630,2669.0,2019-10-20
3552,14490.6,1998-06-19
5153,13033.1,1986-08-11
7281,9420.9,1996-07-11
1757,12841.2,2022-12-16
43,3206.2,2004-12-31
594,3871.2,2012-08-21
1228,12498.1,2018-03-17
2446,19534.5,1988-11-11
4009,16311.5,1987-11-19
6988,13666.5,2014-05-20
4339,6438.6,1983-10-21
7694,15396.9,1971-03-13
2588,15792.8,2001-05-12
1816,18982.8,1977-04-29
3983,4387.7,1999-06-28
6278,16381.4,1974-07-08
5526,13976.1,2006-06-30
2515,3355.0,2015-10-16
5417,16396.6,2010-10-05
2507,7526.0,1991-03-26
100,18273.3,2007-08-08
4296,19200.9,1984-03-14
5536,5187.4,1981-06-27
7506,8226.1,1977-06-25
405,12322.7,2019-04-17
3893,10079.0,2016-11-22
3582,10897.8,1987-09-14
7895,6615.3,2016-09-16
693,3954.9,2013-04-16
7526,1111.4,2000-10-02
3588,14892.8,2017-05-02
1391,17431.0,1985-05-26
3715,12507.2,1993-03-03
1762,11600.2,1986-11-13
4070,14253.0,2013-12-14
3885,15104.0,1998-04-12
4725,1153.3,2022-01-25
1727,19773.1,1973-03-27
3212,8409.3,1982-08-04
6459,9172.5,2013-10-09
1733,14900.3,2010-07-08
5707,9398.1,1994-07-06
2386,4049.4,2022-12-05
1341,5933.4,2020-05-19
5814,1410.2,2005-08-27
1932,12890.9,1975-09-07
3511,11784.3,2012-01-28
5197,17057.7,1971-07-12
2693,7857.4,2000-06-24
6426,16257.7,1973-02-15
1345,4724.2,1996-06-24
2334,3285.6,2007-12-21
794,15737.2,2000-05-07
7092,10205.2,2020-06-09
4529,15803.1,1986-05-09
1696,5379.4,1972-01-27
7859,10898.1,1975-02-09
887,4907.4,1976-06-30
2837,7514.1,1996-12-03
2788,6221.1,1991-08-08
1715,14709.7,2007-01-23
6231,3516.7,2012-11-27
5660,12961.6,1995-07-20
632,1798.5,1994-04-15
5973,7043.4,1987-03-14
1909,1461.4,2010-12-28
3078,3638.9,2022-08-15
1455,1900.6,2008-06-06
7218,5529.9,2002-07-15
6747,18449.1,1971-03-06
3546,3955.4,1971-04-25
2735,19726.7,1976-02-17
7370,16130.2,1970-07-12
4019,8901.8,2001-11-17
696,2311.0,1986-10-13
4855,12899.8,1970-05-01
7355,14625.7,1990-08-15
5134,11753.8,2006-05-20
2692,11280.2,1980-02-14
1710,12645.4,1991-07-24
735,7743.9,2005-05-03
3176,4255.9,2020-07-14
6033,10122.5,2017-08-16
7732,3404.5,1990-11-24
6791,11748.9,1977-02-02
4795,7210.9,1982-09-04
7704,8896.0,1990-02-18
5251,5258.0,1976-12-14
3425,14657.7,2007-07-18
4928,5920.4,2023-02-20
5194,973.6,1995-05-23
4850,5398.8,2022-05-27
4001,18948.1,2005-03-18
4621,3473.3,1986-03-19
1536,14834.5,1990-08-08
2981,13890.6,2017-08-18
3984,15309.7,1987-01-28
5336,18765.8,2014-04-09
2575,12600.6,1984-12-12
2229,16423.4,2016-08-07
2771,2007.0,1973-05-12
6627,14949.0,1983-06-06
7968,3179.6,2022-10-19
4400,16893.2,2008-09-20
7601,10375.7,2010-05-20
2398,11069.8,1990-02-05
7746,17683.4,2009-09-21
3180,6900.0,1992-10-02
1259,17447.0,1978-04-21
2252,12433.6,2014-10-09
4063,19217.1,2018-01-14
5288,16562.3,1973-10-30
6288,18256.4,1978-11-21
6949,2693.0,2011-07-02
1586,1397.0,2023-08-10
3065,17604.7,1980-02-11
5866,5717.3,2011-07-04
2158,16634.4,1984-01-01
4848,17631.2,1979-03-31
621,1369.6,1983-11-05
4036,3427.6,2014-05-20
301,11496.8,2022-09-04
3049,4334.5,2020-01-29
1024,6404.0,2016-07-27
7477,7808.7,1996-11-08
6728,3220.2,2013-09-19
3382,16478.2,2007-08-09
4995,18355.7,2020-11-19
4568,10534.8,1985-07-05
3422,8874.4,2012-08-09
4976,18229.5,1984-01-14
4714,14500.9,2019-02-12
6521,19508.4,1982-06-25
4213,4899.9,1975-04-11
6930,14653.7,1985-03-10
3433,5854.6,1998-07-08
202,17614.1,2007-09-26
1775,14248.1,2011-01-07
7718,9812.4,1985-05-08
3473,2995.5,1970-05-29
2272,3634.9,1970-11-15
5712,3074.7,1973-01-22
154,19109.8,1980-04-16
381,19922.5,1986-06-10
3138,19781.6,1977-11-22
3430,4200.0,1977-08-11
1451,17787.6,1997-09-26
7558,2838.0,1990-08-03
5118,16643.1,1987-12-18
6686,16551.3,1981-08-22
3058,16091.9,1985-01-04
7670,3294.3,2013-10-27
7205,3714.7,2002-09-30
6253,8728.3,2022-05-21
3663,3854.5,2009-08-20
4992,19304.9,1995-08-25
6807,8271.7,2015-05-03
6009,580.6,1991-10-01
3869,5366.9,1997-12-14
807,7636.7,2009-08-28
4122,3595.9,1996-02-15
2084,10223.2,1972-10-28
3166,8869.2,1996-08-05
4555,6387.4,1984-06-04
2405,15943.8,1990-06-12
4396,4677.1,1995-09-22
5220,7266.7,2003-05-27
942,18732.2,1998-05-29
6672,13570.9,2019-09-12
6886,13354.1,1993-11-09
5785,8755.9,1984-07-31
3640,10048.0,1982-08-06
6046,8267.9,2005-07-30
6379,5931.5,1993-10-07
2538,5414.5,2016-03-07
1423,8427.5,1979-02-13
3801,6116.8,1970-07-14
1708,6143.6,1971-09-03
2645,16414.7,2010-01-21
5281,19073.0,2002-09-04
6977,16334.6,1988-03-18
3969,15059.9,2013-06-05
2995,8702.8,1983-10-26
2808,3124.7,2008-01-29
5649,7543.3,1991-01-04
6310,10281.5,1992-07-06
4095,8604.2,1972-12-20
2922,2290.5,1982-11-12
6199,2573.8,1995-06-17
4160,14957.9,2009-11-07
3291,9338.8,2012-12-20
3367,5639.5,1992-01-09
7170,920.9,2016-10-07
7539,5600.5,1993-10-11
7290,9596.4,1993-01-17
3098,19737.2,1994-05-10
1350,7945.1,1988-09-06
3869,18909.7,1984-11-27
406,13451.2,1994-03-25
1257,7222.9,2020-06-05
4435,5452.3,2011-12-09
2531,16719.8,1976-04-10
7211,5859.2,1993-12-09
4740,1487.6,2021-02-13
1040,10982.5,1983-01-19
3103,9477.3,1977-06-20
4779,15105.2,1991-03-25
1559,15239.2,1993-12-10
7880,9320.6,2014-05-06
6135,1374.5,1989-03-24
7113,18819.8,1997-10-06
3386,7097.2,2020-11-15
3582,8742.0,1990-02-02
2607,8615.4,2015-06-29
7128,14409.2,2014-03-18
3747,11902.1,1980-10-16
4600,11454.7,1989-10-18
3933,13739.6,2002-12-28
1418,9400.8,1981-10-01
7621,3216.5,1971-03-26
3542,15935.7,2007-03-31
869,9617.4,1980-02-04
5062,11890.7,2011-11-01
4216,18260.2,2023-12-17
440,13421.3,2006-03-31
509,15574.2,1979-02-06
7252,4472.1,2009-01-27
4458,15104.6,2006-10-10
3488,1299.5,1984-07-28
1914,17874.4,1987-08-07
1914,16109.8,2008-10-05
85,15201.9,1973-01-24
4287,17224.1,2007-10-27
7856,12768.8,1983-05-21
3067,5014.2,2005-11-08
2111,2728.8,2005-07-04
4469,19859.8,1994-02-13
1054,19998.9,2023-06-23
5868,9036.2,1985-01-03
145,10080.9,2005-02-15
3296,18145.2,1973-04-25
1552,827.8,1987-02-22
5018,6339.9,1971-07-04
3628,16096.9,2017-11-16
4401,16258.7,1982-11-10
4656,6940.8,1975-04-13
768,17391.3,2002-09-27
2419,6908.4,2008-10-17
5885,15213.7,2001-07-27
1354,14977.0,2019-10-09
1741,1226.9,2007-07-14
4725,7940.1,1996-01-13
421,2148.2,1979-07-06
5958,8356.0,1998-04-06
7766,13242.6,1975-08-26
4089,8437.3,1978-07-15
1066,626.3,1981-08-02
1646,11487.9,1976-07-06
2028,16729.0,2021-08-04
2064,19277.1,2012-05-07
6908,1118.4,1982-03-25
1572,4358.1,1995-03-08
6924,15452.3,2019-03-13
2036,10003.3,2015-11-04
1452,4946.7,2022-09-23
5800,13692.4,2011-05-28
3773,3301.3,2000-05-05
1610,13180.2,1991-05-02
5788,12006.7,2019-11-22
7094,15816.9,1984-06-11
3333,2082.4,2014-01-08
6855,11419.8,2004-11-03
527,7465.4,1988-07-25
5424,19855.3,1990-09-24
3529,4608.3,1999-07-19
967,16485.5,2010-10-14
2074,8765.0,2004-07-27
5332,18237.1,1989-05-21
5321,12650.5,1975-02-22
4438,6204.8,2022-11-09
2308,10530.7,1984-07-13
1562,14677.3,1992-03-25
770,13238.5,1984-08-11
1673,6783.8,1979-03-08
4828,9552.1,2000-01-04
328,18719.8,1988-01-25
3816,15762.6,1997-05-04
7972,11913.4,2009-11-18
121,10097.8,2017-07-05
4318,8426.3,1997-03-30
6827,19077.3,2007-07-30
2224,6474.3,2007-11-10
5955,19221.1,2006-05-04
7120,9917.1,1982-09-11
7229,16828.5,2011-05-07
6562,9538.8,2018-08-19
2564,3339.9,1994-02-15
918,8996.9,1998-03-31
7520,19488.3,2023-11-05
6893,3121.9,2008-06-12
6812,13246.2,1979-05-15
7801,14634.4,2020-08-19
7413,10659.6,1999-02-19
6869,4152.5,1986-05-27
3269,6052.0,2001-10-30
279,19741.5,1974-02-22
4793,594.3,1990-12-05
1571,16529.7,2010-02-24
3877,11192.2,2006-08-31
2196,8206.6,1999-02-14
7691,19109.5,2016-02-16
5435,9633.3,2018-08-18
1384,18835.0,1990-05-18
902,18060.1,1993-09-23
5421,13176.0,1974-05-04
1804,15213.1,2014-12-25
3711,14538.2,2022-10-20
3222,11986.2,2011-03-06
5390,12811.6,1990-08-31
4844,14568.9,2020-07-30
223,13310.8,1992-08-25
5214,2954.2,2009-12-21
2724,2299.5,1996-08-16
7674,3787.0,2000-03-06
5932,18644.1,1981-08-10
7096,4138.3,2022-09-18
7313,1358.1,1996-09-20
1536,12411.5,1981-08-14
1194,13635.1,2007-04-05
7596,16389.2,1998-12-19
6986,8977.0,1981-12-06
142,4229.8,1970-02-18
7331,4494.1,2004-10-05
7568,15620.2,2003-06-22
5289,9951.4,2012-12-08
2248,12568.0,1983-10-01
7818,7318.8,1970-10-16
3022,11892.7,1984-07-15
6470,10117.0,1990-01-10
5107,12647.5,2020-10-23
4418,3758.7,2018-11-20
6948,1487.8,2008-05-28
1045,7887.5,2004-03-01
4390,2648.3,2020-02-22
6715,19742.8,1992-11-26
405,1901.8,2018-09-10
6983,18933.3,2000-11-11
5570,7719.3,2019-05-21
1715,15823.6,1994-03-03
5219,7623.8,1999-06-08
5626,6037.4,1974-04-26
7715,13037.3,1986-05-03
4080,17416.8,2019-08-24
2956,17402.5,1997-08-31
402,15659.1,2012-09-11
6541,5337.6,2020-06-06
7442,11576.3,2004-01-14
851,13660.3,2014-08-15
5275,18121.7,1985-11-20
5734,2519.0,1971-09-18
7310,13527.1,1990-12-07
4570,3341.0,1981-09-21
7734,11660.4,1983-04-15
1388,1191.2,2000-02-17
7943,19915.9,2020-07-14
4249,5217.8,1997-05-14
450,1355.9,2020-01-02
4306,8418.3,1983-11-26
7396,17166.2,1999-02-18
2858,4944.8,1994-02-11
3226,19423.5,1996-04-03
1640,535.6,1991-05-15
2521,16105.2,1996-09-23
3524,1400.1,1977-07-23
1800,549.8,2015-04-19
3817,4544.9,1973-01-22
2011,3956.2,1988-01-21
1363,4439.6,2020-08-25
7584,4890.0,1993-12-18
2411,14672.3,1982-06-05
7575,13433.5,1997-03-18
2681,15746.7,2019-01-25
1994,14209.6,2000-10-26
806,13563.5,2023-09-12
471,10278.1,1970-04-29
5705,5463.8,2009-03-09
2164,5418.1,1979-07-03
4958,1566.6,2001-12-18
7390,14681.3,1985-04-24
5379,1212.4,1993-04-25
5018,10635.9,2011-12-13
5485,16288.2,1988-10-15
3802,13974.7,2012-04-21
526,19562.6,1993-04-22
7621,6247.0,1998-11-27
5172,11409.4,1981-03-08
5903,9479.6,2011-12-08
7871,2623.1,1997-01-06
7319,9723.5,2023-05-10
2917,2778.4,2008-01-18
6753,16484.7,2011-09-05
6921,16900.2,2022-06-13
4307,5587.1,1994-04-18
1300,6113.9,1989-08-11
84,15149.6,1989-04-19
2615,7782.4,1973-08-21
1838,1104.6,2010-02-25
6049,957.0,1981-08-12
1969,14341.3,1972-10-25
7293,14950.1,1992-10-11
1835,5028.8,2019-02-09
2257,4131.7,1990-04-29
733,4845.3,1998-04-16
2764,2135.2,2023-01-03
6422,14477.2,1973-11-14
3494,18002.9,1998-08-02
490,8643.8,1975-06-16
1823,15561.1,2018-05-09
2778,8130.1,1991-09-28
1082,10165.3,2011-05-04
6892,13821.4,2023-08-09
3713,1939.9,1985-10-10
1938,1035.0,2019-01-18
5147,4597.4,1991-09-29
4536,12365.8,1976-04-06
3298,14126.1,2022-07-26
3170,2858.0,2019-03-11
3995,11483.3,1996-12-28
4417,19661.1,1999-06-14
7104,15964.1,1987-03-30
3835,11120.1,1984-10-25
5431,2479.0,1978-02-18
7994,14035.4,2002-09-22
6944,13486.4,2008-05-30
6849,17516.9,2019-05-04
1472,15858.6,1981-01-27
5426,17192.5,2018-11-22
4947,19723.5,1989-04-17
2137,19604.0,2012-11-25
1645,3946.4,1972-04-25
3773,10816.7,2011-10-04
5060,1851.8,2014-10-07
3819,8844.5,1987-02-14
7838,18157.1,2004-09-04
1552,2002.0,1970-08-01
7958,1165.9,2009-05-04
208,9687.9,2021-02-06
7844,1397.9,1994-05-11
990,9365.4,1987-05-02
264,2305.2,2005-11-28
4222,4055.4,1983-01-24
4695,5940.9,1987-10-28
1590,8694.1,2021-02-09
3589,11815.6,1970-06-08
5597,12418.0,1985-03-09
4150,13487.7,2011-02-13
4143,19068.1,2009-08-06
6454,11213.3,2023-09-02
3156,18596.1,2005-05-11
4790,15925.3,1979-09-27
3833,8849.1,1975-08-02
2673,12965.6,1994-08-21
2006,909.7,1980-11-15
2186,5355.1,2005-10-04
4400,5511.7,2005-06-12
5039,12003.3,2007-12-25
1984,11988.3,1979-01-29
5137,12920.7,1994-04-05
319,15237.0,2000-02-26
2207,4688.4,1998-10-09
3408,763.3,2015-08-05
4052,18744.4,2010-07-25
5428,12383.0,1971-11-25
6214,5250.2,1995-03-15
4811,7095.5,1988-10-15
851,836.7,1981-05-15
5749,17994.4,1985-02-02
3661,820.2,1991-04-23
2430,2357.7,1972-12-15
2051,16125.8,1984-05-02
4947,1179.9,1979-06-11
2187,4988.1,1994-02-01
2715,6242.2,1999-03-30
2862,12707.9,1986-06-21
6600,18686.7,1994-02-19
5145,15082.7,2001-09-05
2797,12786.4,1979-09-28
5090,19091.2,1991-05-19
7300,6537.8,1978-10-20
175,7340.2,1991-02-08
5533,6333.9,2001-10-01
3851,10034.6,1986-04-29
238,8295.0,2018-11-27
587,12587.8,2018-12-23
1013,19211.9,2012-02-23
4294,16851.6,2022-02-21
1551,3192.0,2011-05-14
3499,19506.2,2002-12-19
6603,9604.4,2017-01-08
1090,2155.5,2017-03-19
1430,5891.3,2002-08-15
5691,7050.6,2007-09-25
2582,6838.4,2003-05-18
4961,13441.4,1985-03-05
3097,13469.7,1992-11-19
1153,19353.6,1996-09-19
5262,16275.7,2014-02-22
1061,8356.0,1988-12-02
5661,11793.4,2004-10-22
522,7864.6,2011-09-21
4285,19470.3,1992-09-09
1631,17649.4,1989-10-05
6523,17881.8,1997-08-24
5824,16720.4,1976-03-25
3924,3114.3,1984-03-29
5405,4475.8,2003-02-07
4303,10821.6,2023-05-07
5644,17648.4,1973-08-29
3277,15839.6,1982-12-11
4423,4772.3,1971-12-31
3456,18419.9,1976-08-30
2343,5285.8,2009-02-20
884,16979.0,2010-10-08
2574,8443.4,1988-03-17
279,19416.9,1983-12-23
6934,11905.6,1994-07-02
6499,8248.7,1990-04-13
2333,10315.4,1978-09-05
4931,7952.8,1978-03-08
6665,17360.3,1998-09-26
7298,6806.7,1980-08-07
2054,974.8,1998-09-10
3316,5024.0,2014-07-12
4729,14761.1,1976-01-04
936,8681.8,1977-03-10
1355,12709.4,1995-09-30
5765,1636.7,1974-06-24
2549,2020.9,1970-06-25
6211,15216.3,1996-10-17
5170,11732.2,1980-10-28
2519,6558.7,1997-12-18
1565,10363.0,2019-03-30
4167,18928.5,1973-02-25
16,18046.4,1970-02-18
3802,9338.6,2018-01-03
6436,17864.0,1975-11-30
2323,10520.3,2015-06-16
222,4799.5,1980-04-30
4770,14655.3,1985-07-19
4000,18343.2,2022-11-19
7783,17033.2,1999-12-02
126,10213.1,2022-11-20
6278,4558.4,1990-07-30
5914,4243.5,1977-02-21
3865,17645.8,2015-01-17
1546,5426.1,1981-03-14
3385,17737.7,2017-07-29
7940,11081.8,1986-09-06
2085,19358.6,1972-06-30
2794,4154.2,1971-01-03
4587,6101.7,1974-03-31
704,10777.9,2022-05-14
174,14515.4,1979-07-29
1672,6511.4,1971-04-29
5151,13486.4,1996-08-25
3094,12280.6,1984-03-20
4781,1992.5,2009-05-06
4201,19493.4,1988-08-25
844,11131.4,1984-03-09
861,7508.9,1993-04-04
3405,13517.1,1981-01-28
7398,14171.4,2022-01-14
4165,19191.5,1993-10-08
425,16487.8,1979-12-01
2164,18225.0,1982-09-25
7996,4558.8,2022-10-08
2580,12225.0,1990-02-08
5793,11700.6,2010-01-24
3054,11239.5,1973-03-17
349,1484.7,1991-07-13
355,8789.6,2008-01-04
5587,14048.7,1980-05-05
3668,18407.0,1995-10-21
3,3453.6,1998-07-12
6726,12206.8,2008-01-11
2625,14830.1,1989-12-12
2197,14855.0,2002-04-17
69,7908.0,1995-08-14
7870,13487.3,2002-01-02
197,13726.9,2015-05-26
2850,11878.8,2017-12-17
245,11465.5,1998-10-28
2516,7995.7,2010-10-26
5977,7885.5,2002-06-02
4473,19296.8,1970-08-08
4792,1594.0,1974-10-15
5112,2680.7,1981-03-27
5208,9830.4,1979-08-07
830,6948.2,1985-11-07
3294,10057.5,2004-06-04
209,15958.3,1971-07-01
3000,18547.1,1970-01-25
1284,18045.5,1978-04-17
6987,19558.0,2004-01-12
1822,8865.5,1976-10-09
5581,5307.6,1984-08-11
5603,13612.6,1975-10-14
274,10232.9,2001-06-11
5786,13348.2,2015-12-11
3824,3167.3,2012-05-05
711,1836.8,2010-05-12
3166,8167.1,1975-12-09
2778,7632.4,2006-10-02
1341,18212.8,1988-08-29
4954,930.3,1973-10-05
3075,4750.1,2008-09-02
4080,8965.2,1978-11-02
3943,17806.8,1999-07-26
5707,8812.0,1994-11-27
104,12296.8,2009-09-23
2407,8336.7,1988-10-03
4692,7927.8,2002-03-25
2760,12583.2,1997-08-19
3512,18982.9,2004-07-27
1715,9960.3,1997-01-24
37,12015.2,2016-10-14
4724,3028.7,2012-06-01
5271,8082.4,1977-07-18
1938,11833.2,2008-04-30
1992,15883.9,1982-10-04
2418,8599.6,1985-10-04
2924,12125.1,2009-12-05
7189,12716.9,1993-04-17
4878,15351.6,1973-10-31
7412,4008.1,1992-04-21
4567,3997.6,1989-11-07
2109,770.1,2001-11-30
2312,15905.7,1982-08-15
3376,13158.5,2009-01-25
4394,12630.0,2014-07-28
1044,14103.2,2007-06-22
774,17342.5,1989-07-19
3154,16646.6,2021-08-28
602,9574.2,1999-12-05
4730,1490.6,1991-03-10
6582,2591.1,2019-05-11
203,2434.5,1972-05-03
6896,7661.0,1978-01-25
78,10745.0,2001-10-06
3328,9855.6,2016-04-12
7855,10894.5,2001-05-01
7078,11189.1,2003-08-04
7563,14383.8,1995-01-19
2677,15673.5,1979-04-14
5782,15402.9,2000-06-08
5242,1912.3,1998-12-07
6525,13024.4,1980-07-30
3837,15760.9,1970-10-04
484,17995.4,1986-07-23
565,6064.4,1976-09-24
344,12400.5,2010-08-23
4319,14037.0,2012-10-14
6585,15859.9,2021-03-19
3999,6914.8,1996-12-26
5407,10700.8,2003-11-24
6746,3753.7,2019-04-27
6213,10976.5,1970-11-06
1577,13383.5,2006-06-27
6503,18021.6,1979-07-09
1491,9364.3,1984-07-28
3415,18036.9,2006-10-19
6834,14971.3,2009-10-03
1679,11485.2,2011-12-15
5004,13171.9,1999-11-16
5804,11358.9,2014-06-22
7010,19618.8,1987-06-30
7776,9233.8,1978-06-12
4893,15836.3,1984-06-03
5106,19299.6,2015-12-30
6202,12519.1,1977-01-16
2742,19259.0,2001-08-06
5724,19818.5,1987-11-04
7768,11483.8,1993-09-05
3678,12757.1,1973-05-07
6052,4951.3,2018-01-07
6948,11126.1,1978-11-09
1280,3630.5,2012-07-09
3799,1218.0,1997-09-29
5070,1836.3,1997-08-15
903,6753.9,1977-08-13
7623,5265.7,1999-04-23
2899,6037.5,2014-12-21
6489,2476.9,1977-01-30
7967,3037.9,2015-07-31
5028,6492.6,1992-03-08
2464,13874.3,1987-02-12
2862,13396.7,1993-06-30
3991,13970.3,2002-01-29
1236,17360.8,1988-10-22
1697,17434.5,2010-03-03
2985,17445.0,2012-03-26
1619,11185.5,2002-09-24
7763,1141.0,1982-08-08
157,5639.4,2023-08-27
248,14722.7,2013-08-20
5773,9324.0,1983-08-02
6146,14124.8,2003-11-18
3448,13653.2,2020-12-23
3743,5357.4,1993-04-09
7303,5225.3,1998-07-23
700,6887.6,2012-08-24
4750,7835.1,1972-04-13
717,9495.4,2010-09-01
1017,16526.2,1983-03-12
4527,12516.4,1995-11-20
554,2359.4,2000-10-26
2853,7218.2,1994-04-10
627,2360.4,1998-11-02
4242,3784.9,1991-02-27
7085,5886.5,2019-03-07
2247,632.2,2012-03-01
7499,12119.3,1995-01-19
4220,14839.9,2002-04-22
5252,17129.9,2005-03-08
3743,6921.8,1997-04-10
1849,13824.2,2020-02-08
4706,4253.8,1971-06-03
7230,16448.7,1987-10-15
6245,7194.4,2012-12-14
5036,11250.7,2012-10-08
4633,2699.8,2011-10-22
1076,5446.6,2017-10-20
944,8413.0,1972-04-05
6656,17786.5,1984-01-31
7262,1063.6,2017-07-15
2473,12130.6,2009-06-16
367,5496.6,1979-06-08
7089,19624.9,2005-06-26
6556,15692.7,2014-09-30
7895,8497.3,1997-07-16
6212,3631.3,2017-09-26
1256,8673.0,1980-12-18
5007,6017.0,2012-03-13
4108,18021.3,2015-09-21
7201,7106.9,2008-11-10
7578,15537.7,2006-10-08
3525,3482.4,1975-07-12
3263,17718.0,1974-07-16
1869,5723.7,1993-11-28
598,18008.0,2019-01-05
6429,8090.9,1995-03-09
7754,6238.6,1975-02-18
7844,7956.0,1976-11-26
3036,19917.3,2020-12-25
4641,2226.2,2010-05-24
2465,10676.4,2012-10-03
1723,3365.5,1989-01-08
1281,13948.7,1999-01-26
651,2464.2,2015-06-21
5756,8202.8,1970-01-14
6170,10134.0,1994-08-19
2268,3686.5,2004-01-29
2822,7133.5,2013-08-05
995,18200.2,1976-04-05
5342,13212.4,2004-04-22
1886,15480.1,2006-10-11
577,12511.1,1975-06-05
7567,8561.1,2006-05-04
4698,16310.5,2019-05-21
3792,7124.7,2009-06-18
43,14650.5,2016-02-21
6006,5464.1,1990-07-12
5550,12977.3,2007-11-19
2900,15120.3,2001-06-13
876,7025.3,1995-01-22
5062,19254.5,2002-06-17
7768,7924.1,1976-01-11
3735,8304.2,1976-12-26
4690,8742.7,1992-05-11
7304,630.2,2019-09-30
5373,11218.1,1985-08-13
4823,7840.7,1997-11-20
4161,7013.3,1979-05-12
2012,874.9,1978-12-21
6120,9298.1,1998-05-10
3401,19262.4,2004-10-09
7180,7245.7,1999-01-16
6527,1368.3,1986-02-26
1587,996.3,1996-05-06
4933,10139.8,1990-12-21
7958,3067.3,1970-12-01
1399,4940.2,2006-01-14
7291,9515.0,1979-08-03
34,7922.2,2020-11-23
7630,17609.7,1983-12-13
7170,9150.0,1997-06-27
2087,6973.4,2003-03-07
1841,11598.9,1975-02-08
1447,18951.5,2011-06-12
124,15699.3,1987-06-15
2654,1351.1,1981-12-12
3505,9393.6,2001-06-10
796,19130.0,2002-04-11
3972,7310.4,1995-07-11
6268,5674.0,1999-10-22
1275,7332.4,2012-07-19
6724,12837.6,2003-12-26
2053,14110.1,1972-05-29
4672,15551.5,2005-06-23
6390,5985.0,2010-12-19
1223,17602.4,1993-06-06
6195,17438.7,1980-09-26
5355,9363.6,1977-11-20
2049,5783.4,2007-10-31
7084,19059.4,1976-10-17
1056,15612.4,2013-07-23
2062,15219.2,1972-06-29
3622,1416.7,1989-03-07
1195,10057.5,1995-01-18
1893,13753.9,2010-02-11
3287,875.1,2008-12-29
4324,19007.5,1976-08-01
145,1045.1,2012-03-21
614,8063.0,2009-08-31
5037,4097.9,2008-10-22
7674,10527.3,2010-06-13
5208,12816.1,1984-01-27
4896,19272.9,2003-02-18
2235,19962.0,2017-07-01
1834,9457.2,1982-11-04
529,15755.5,1993-12-09
6631,7831.0,2006-07-15
4433,2938.7,1986-12-19
4009,1678.6,2003-07-25
5518,4370.5,1999-05-26
6045,17037.9,1970-11-07
1509,18386.9,2008-05-30
4289,15405.1,1971-02-05
1082,977.7,2022-05-16
7661,14469.7,2013-08-31
3679,1986.8,2016-01-07
7056,15922.9,2003-10-26
5229,16183.7,2008-01-16
3473,19878.7,1983-06-17
3559,13231.6,1981-04-02
834,9077.9,1999-12-04
5594,11615.4,2004-02-18
4405,11471.8,2020-12-02
6213,6433.2,2015-10-29
4981,17602.8,1987-11-28
3569,6748.9,2008-09-04
4710,17248.8,2020-11-09
