consultant_id,consumer_id,utility_id,consumption_volume,sum
1243,5593,4763,8671.87,57999.75
1084,6399,1106,476.4,30994.64
4423,5392,5730,2704.51,31006.9
3471,5620,6879,1340.36,18074.99
4783,4751,1424,7310.62,28717.35
4933,5426,1725,8417.33,73894.57
320,4864,1077,3040.84,23268.81
640,5800,4294,3253.13,50161.5
788,6323,5278,5226.44,45176.95
1210,6133,1026,2373.49,51581.73
1572,5584,4721,6260.93,40641.78
5716,6837,492,1796.35,62583.97
3505,6164,6687,6839.34,59901.52
5536,4274,3466,8807.68,78390.15
589,6557,2014,4317.91,6577.7
3383,6974,5943,4980.6,51365.63
1599,5030,1270,2514.34,20281.0
5652,5651,2354,7555.82,11003.73
5674,5260,2423,5613.68,10208.89
4280,5342,5702,2420.04,30709.46
2343,4382,2914,3045.45,43134.44
3705,6741,4403,3580.45,938.95
3201,6799,2447,3040.55,40137.38
1114,6431,3606,9156.98,18494.29
2926,6643,242,3572.42,14926.68
5325,4325,1881,7890.39,52156.44
2498,6045,6109,7752.67,61585.12
5271,4873,6364,5421.37,66203.98
607,6390,5361,9812.49,22362.05
4932,4102,6313,9020.3,36249.24
5694,6021,414,1951.47,68158.67
1583,4215,3945,5040.2,8056.9
2771,5916,2983,7205.63,27140.03
4960,6908,2536,2812.17,7039.79
1897,6004,4046,3854.45,33919.11
3021,5879,1641,3046.03,25366.57
3217,4671,3309,3734.65,64218.88
1787,6873,2945,8506.44,12351.16
2908,4905,3848,7699.49,39734.82
4426,6066,963,9599.41,53430.91
2269,5784,5503,8064.03,30747.01
1300,4222,1748,8404.94,79304.06
3402,5627,2862,2737.92,55791.09
2746,5418,2498,2547.6,17606.78
4611,5665,6416,9878.86,37414.69
5233,4717,832,4752.59,75088.42
3286,5179,2958,9264.67,78020.58
2841,4755,5108,9357.29,40142.96
5524,4193,2268,2018.44,17860.09
3157,4472,4656,5746.74,16386.04
2642,5904,614,4378.69,34403.91
1618,4222,4979,545.33,44379.08
3533,6196,2727,2327.89,3274.67
4142,5434,6039,7989.21,12164.13
720,4402,5404,7630.18,46228.55
2927,6949,25,6828.41,72168.04
5009,6160,6782,1279.08,62311.98
3528,5332,2894,8251.94,9125.37
5745,5375,2979,7857.44,10058.87
3663,4395,834,2490.35,76447.25
4873,5195,867,2111.24,67661.41
279,6344,6892,8409.75,17299.32
4020,6683,864,1532.24,22693.94
3455,4454,190,2613.03,68730.67
2311,6794,2931,6743.39,48669.7
4490,6796,3689,3463.27,34354.7
3415,5290,2578,9009.54,65063.1
5751,5052,1775,6388.59,18267.43
4198,5512,5765,1241.45,11218.55
2713,6468,2797,1197.01,63331.13
1901,4704,3133,2148.34,15348.91
2790,6306,4600,9135.71,2506.9
5894,5851,4285,2016.99,18542.74
2308,4638,3596,6654.03,46000.31
1442,5116,1312,7787.63,42784.72
2311,5172,3926,2317.05,7249.09
5597,4834,2253,1001.81,28758.59
2231,4822,2505,5292.07,47596.33
839,4856,2213,8168.43,64867.29
3044,5452,637,948.77,44311.38
5533,6343,2817,3110.35,52654.94
2861,4952,3209,8045.35,53967.07
4820,4314,6683,5319.28,35391.06
4788,5263,3488,2431.38,11791.94
3851,4265,4791,9629.23,8987.16
2920,6991,432,8252.53,71040.45
5433,6675,3882,7124.94,57551.02
4020,5808,1322,787.41,78389.6
4609,6085,493,7043.64,69468.27
78,4925,384,8183.22,46883.93
2991,5642,4047,678.41,27188.54
2453,4593,6480,1182.26,7737.3
248,6629,2936,4595.68,16181.11
2625,4963,5570,3703.34,23880.75
2389,5100,5346,5468.66,72825.99
1620,5275,2699,5164.28,4969.96
5605,6052,1413,8241.3,29168.58
1396,4729,5112,6227.46,58322.84
2518,5860,6693,5086.34,78122.65
25,6503,1566,7905.5,26040.5
5308,6543,2476,3930.66,60141.48
276,6718,4110,2566.53,78426.85
5555,6001,984,4582.78,59943.31
5282,5192,4548,1549.64,75699.0
3530,5540,323,8046.34,34261.64
5736,5166,3050,7298.54,17738.79
4879,5320,3843,5769.1,59681.7
3999,5302,5670,5590.81,65509.74
3709,5218,4672,4447.68,13038.53
5099,4083,6099,1871.05,4983.1
4943,5154,6793,1176.66,22993.62
5217,4048,3067,312.59,18481.85
1290,4249,4653,5881.09,47656.23
5187,4117,3218,9198.98,5655.11
49,5347,5058,4833.37,12057.23
2046,4699,5849,7979.42,29835.56
2347,5229,361,7846.07,19518.41
3637,5743,6794,5783.7,22273.3
644,6807,379,5445.22,9430.94
3216,5062,3040,1089.64,17715.08
4726,5989,6532,1516.91,62289.83
4015,4270,5852,962.69,74028.08
5800,6965,2635,9387.63,77730.7
3335,5402,6585,8050.98,34142.0
5018,6890,5466,8337.26,14134.72
2970,5544,6037,8404.76,53946.51
3592,6308,2113,4661.12,46679.49
250,6299,289,4077.02,25784.24
339,4502,1648,3594.84,56814.99
1781,6052,4393,8733.55,21968.78
2542,5237,852,4159.12,30720.27
3194,5633,408,3806.72,58996.66
1053,4432,707,4254.66,18577.32
3939,6954,4218,4053.34,40878.09
144,4872,4197,5140.5,23101.62
4702,6183,2312,5713.39,63058.56
3596,5635,2814,3325.26,50899.72
3796,5436,2310,7099.09,11309.43
3784,5139,240,843.64,52122.51
4991,5554,2057,3255.29,8162.64
1867,5685,64,933.91,53162.31
3821,6843,1423,4169.16,48660.96
1987,5377,339,4591.32,50240.92
4989,5557,5973,9919.79,41174.58
4126,6032,3396,1751.75,77674.57
1344,6857,6042,2605.6,11025.03
820,4585,4105,4223.89,43529.24
5078,4473,42,2623.29,33217.32
643,4713,2717,6337.45,55228.61
1885,4327,731,979.93,34006.75
2848,6324,5708,731.64,41524.89
268,6738,6347,5748.3,2500.85
5041,4188,2416,1041.53,60453.87
1861,4141,5974,2271.39,8386.34
2544,6143,5680,6076.23,33528.32
150,5184,4097,3703.5,37989.79
3741,4706,5990,7467.38,70257.98
2334,4323,698,3006.54,43508.76
2225,5209,6689,3747.21,70484.56
1523,4317,76,2386.39,60056.78
5577,4314,5289,333.97,55467.88
3769,5656,6479,7682.91,57033.77
4119,6896,6250,4229.0,7790.71
5672,4044,885,61.62,4897.47
3299,6613,840,6855.92,68613.89
2537,6312,214,4068.3,76487.24
651,6432,6715,7340.76,25662.28
487,5998,5303,3155.17,38567.41
5812,4477,3442,6483.1,74767.76
5332,7001,6097,4347.16,52418.47
5512,6434,1616,5618.79,18235.01
3857,6281,2833,2912.74,10603.59
3984,6012,974,3165.68,59036.5
1544,4137,5036,5246.66,45442.15
3091,5815,1864,224.93,74789.3
4993,5517,873,2348.04,44363.93
899,4717,6752,6043.71,4683.18
3778,4533,2968,6767.78,13346.53
2485,4508,666,1723.82,8662.46
3216,6563,1970,806.73,57302.64
2369,4845,2410,8477.07,6149.31
4722,4977,1671,6974.82,23416.68
2279,6043,5829,1734.36,65400.64
3028,6771,655,8397.67,9407.88
161,5486,3999,5843.82,35207.98
427,6265,3593,3978.12,27458.11
1688,4350,4209,1871.28,4960.3
2459,6365,2505,9468.94,12837.0
5240,6439,1973,2237.8,30409.49
2443,5943,113,1557.91,70752.94
4903,6787,4400,6279.45,48886.65
3546,5173,4851,4975.79,20667.56
4956,6704,1096,4775.58,33579.4
4975,5779,1722,3235.84,65781.23
1857,5108,3304,9142.22,66729.69
4590,4640,549,6837.63,53587.6
2603,4468,3601,9420.53,27047.58
4288,5757,2270,7163.0,11288.46
978,5437,4427,327.88,52320.98
1282,4218,2792,5867.94,23907.81
3800,4422,2568,1676.02,28308.33
3829,4251,1610,5793.88,25920.19
160,5324,6807,168.1,54965.96
826,5446,3237,8065.94,14148.79
4104,4732,5502,2334.5,27533.27
2101,4862,5433,9300.63,76089.96
4337,4979,752,2340.87,46878.5
2926,6796,505,6206.27,52296.63
256,5403,352,3005.08,27464.62
5404,4415,2761,8613.26,35826.27
5767,4059,3458,8469.52,3300.74
3664,4349,4247,8251.17,500.84
4103,4474,3412,2232.77,21506.56
941,6823,1532,1057.23,51103.91
572,4756,2617,2991.17,18547.46
4412,4950,4671,8794.3,14774.14
276,5899,5236,1424.95,70824.01
5579,6941,4845,9696.61,30056.45
2195,4836,6142,2661.19,26634.09
2860,6338,3499,3858.53,53397.06
3709,6115,1525,2358.94,56954.21
733,5107,3667,8274.32,36778.93
4221,5990,1710,2514.3,20207.56
578,5492,1699,1594.53,76642.5
3810,6999,3475,4525.74,56597.52
481,4104,6109,1409.77,4941.82
2198,4478,747,4277.0,46801.55
2536,5608,3137,347.79,56324.39
3698,4901,1436,422.23,69222.15
5813,4461,5275,9757.44,1345.13
543,4843,3805,3663.9,8868.94
2201,4669,5706,9365.67,44627.62
831,6688,6758,7118.81,24384.13
3990,5348,4719,594.18,76609.66
5809,6985,4260,6563.21,51068.42
3045,5579,365,4763.3,8283.81
5147,4030,852,3951.18,14209.5
3697,6892,4407,773.2,16495.59
1487,5741,2301,6346.66,740.15
543,5034,4963,7541.38,16179.61
5938,4192,5718,9454.79,52083.33
4808,5644,4109,1544.98,67875.48
5111,4833,1031,2865.29,55602.11
4208,4559,847,7575.87,21107.19
3960,6139,719,7015.33,54534.53
3628,6889,5268,3632.77,3206.75
125,5978,4246,6936.09,27544.77
2183,5217,1739,4305.15,64014.89
4382,6147,3310,7808.52,32732.97
1032,4558,2590,5398.14,6929.53
3986,5415,3792,6112.81,1702.36
5785,4667,3239,6202.1,53978.54
662,6856,5554,8837.95,5319.94
5051,5135,3125,7294.0,43498.8
788,4895,1162,8217.45,34682.27
4453,4961,5176,8948.54,12531.33
3231,4487,5448,5295.47,63444.89
809,5998,1247,4728.09,48385.3
4802,6832,5105,2423.81,3745.31
3222,6933,254,6173.29,62406.13
3406,4898,262,9733.62,36617.46
5908,5437,5649,8982.54,20214.61
125,4330,2528,9143.94,37648.25
2854,6265,1493,2501.12,14357.27
4772,4186,656,7687.32,10300.06
475,5005,4204,7059.2,75282.44
156,6634,182,4572.21,38748.26
5699,4403,2754,5752.5,12263.04
3937,4020,6320,9098.19,58928.8
5483,6016,33,7214.08,28152.23
4796,6268,6335,8366.75,46093.93
5073,6166,722,6146.84,47092.19
4714,4936,2953,5259.84,8453.15
4874,5487,5471,6442.62,59925.07
1726,4334,3568,3224.21,48558.77
172,4881,203,7890.26,52831.57
3629,5676,5545,210.47,68604.26
5231,6535,62,4856.99,60820.04
3149,6439,6140,2270.5,57422.91
5649,4508,4033,419.78,79964.53
641,6564,3425,1484.24,51672.38
688,4407,4737,2459.96,14284.95
2329,6296,965,8931.01,23474.69
354,5947,1426,1393.29,5509.61
5798,4273,3124,3870.95,60863.22
5072,6851,586,966.47,5210.61
4894,5136,4013,9774.69,60929.34
5032,4916,1303,6960.63,31160.03
800,5922,218,1619.45,45403.99
5258,5292,2031,4271.53,9968.31
1249,4704,1195,6740.12,49149.07
5857,6965,1049,8093.03,14770.01
1531,5888,337,9169.93,19851.29
2513,6230,5172,7336.96,65041.01
197,4525,3605,8331.68,57929.01
6000,6125,6540,1389.69,64202.52
1245,4735,1135,8331.17,69328.58
5801,5714,1385,1126.72,13521.23
125,5476,6132,8066.23,16769.14
5210,5244,3154,7528.82,34891.42
4973,6360,6496,5901.23,25722.57
3220,5825,2992,4008.08,5826.56
4021,6579,3286,4697.86,19780.46
177,6151,1321,8717.35,34536.77
5651,4465,117,9748.43,26860.13
3597,5548,5378,9648.94,64167.86
5100,5877,3694,2604.06,34132.5
464,5247,3942,1804.7,47097.81
2305,4204,5823,4093.7,66474.97
3163,4769,3361,1299.85,29157.52
5640,5987,179,808.24,75727.38
1898,6911,5367,5864.43,6787.1
5758,4846,6802,676.82,75650.78
4815,5292,5538,9971.49,69262.15
1990,5440,2971,1674.67,46861.88
5039,6439,3664,3647.86,52974.73
2764,6781,4927,3029.43,14852.02
950,6137,6989,2561.89,40500.36
4435,6295,4484,1751.84,60342.06
3828,5952,1050,4249.13,61845.94
4172,4260,2566,5090.52,5952.41
3046,6787,2115,9465.22,70826.68
4741,5152,6640,717.85,8695.13
157,5301,2162,3445.51,10546.83
126,5618,202,9462.16,17455.12
5882,6628,634,1633.82,17775.53
2502,4865,2444,471.58,10048.57
2851,5781,1347,1103.21,497.58
1975,6305,1118,7452.56,20878.21
1672,5837,3852,4679.3,15180.5
3097,5676,3502,8420.1,14757.91
4460,5000,5183,4558.83,31786.04
3225,4480,2009,8422.23,36786.0
3705,5532,2965,8740.25,35311.26
1974,4500,3108,3500.51,9158.57
4496,4139,1064,2831.09,52091.56
3291,6176,3446,602.5,77912.36
135,6731,5130,5743.17,49405.5
1278,6153,3966,3254.98,77231.63
403,7000,1979,1281.23,14186.19
2452,6560,185,9975.57,74488.2
4572,4594,2005,8142.05,33580.13
2612,4672,2433,7422.45,6720.74
2408,4006,2773,4052.78,57091.79
982,4371,5450,200.55,53765.82
3161,6992,1396,4574.9,28477.11
2843,5526,3092,7821.37,54376.21
3122,5885,3765,2768.44,34073.75
4847,4945,5410,8655.93,25315.57
3879,5049,923,4920.43,52863.74
221,6481,3774,2944.08,31380.94
5962,5223,1067,3125.21,1065.36
237,6015,2709,6615.16,71194.61
2052,4353,1181,4157.43,1514.09
1287,4225,6376,6094.28,31317.46
3447,5690,782,1373.31,74015.26
3720,4902,5949,8344.04,77593.76
4350,5521,5301,855.6,6156.3
1019,5584,6328,3279.74,20958.9
3997,5501,6363,3910.02,3960.7
1051,4452,1518,3041.9,23497.24
144,6419,3494,5439.47,4399.31
5505,5334,6596,8091.22,42392.91
2076,4061,2450,7659.6,37414.65
3348,5271,1806,9538.0,45139.68
1934,4781,6892,7536.17,5123.33
4229,4889,6063,9313.36,5468.49
2957,5956,5216,8279.5,59690.12
1916,6900,6082,1633.94,77540.06
4923,6895,5296,6322.69,23184.07
4556,6873,4957,2396.54,44768.97
2662,6935,2965,8946.32,60364.25
5449,5911,4210,3896.34,76552.99
4726,4287,3740,9196.66,44496.03
2176,5787,1339,7388.26,38116.06
3364,6156,3453,1538.6,78549.19
1774,6167,1659,9687.06,41035.24
5078,4065,1087,3165.96,47531.88
1413,4259,823,307.61,57941.19
4170,5738,4947,8846.12,51416.42
5798,5340,5772,7650.68,59568.4
1866,6915,2658,231.66,18125.41
1867,6705,1801,3855.86,47749.84
5743,4941,4923,3745.63,45625.38
1939,5274,5291,7986.56,43124.99
2019,5985,944,4707.83,12056.28
5447,5485,1673,3028.5,4246.04
3295,4830,2520,957.7,3655.22
5894,5667,3254,5695.6,1596.09
5930,4454,1788,5905.69,35401.8
2386,6832,6281,4719.76,4851.03
2809,6833,493,8249.9,74776.11
2335,5330,697,6448.86,19623.75
5405,4934,6024,5385.54,72688.18
2090,4736,4568,1053.27,5496.3
364,5022,1339,6736.14,3833.64
4682,5196,5668,8574.59,40064.96
1375,5838,2396,7572.77,58469.2
120,4318,630,9282.3,33517.42
5607,6364,3469,3656.81,47315.71
3985,5034,2290,8882.16,55727.54
716,4280,3646,815.05,37849.5
5775,5011,1540,2829.16,44803.74
4752,4441,6389,8901.33,54401.69
5219,5881,1832,4467.64,4174.71
2423,6572,3351,8860.16,70482.25
1896,5624,2011,8462.16,2179.73
2942,4166,5882,9277.68,30127.85
2318,6872,1578,523.38,15422.08
3372,6729,536,3977.1,25229.06
5149,5012,6633,3692.93,22083.85
4854,5538,417,7608.33,5607.76
4980,6729,153,2726.32,22263.01
3867,4038,2326,9291.23,68167.22
4017,4300,6396,1322.6,42034.57
441,4882,3308,6695.25,72447.8
444,5533,5010,577.76,74363.07
4289,4014,6051,4199.24,41117.89
2980,4853,6604,5756.56,57971.89
2615,6194,4525,2728.03,10536.02
3948,5680,1086,546.02,24738.17
3484,6150,5522,8974.15,5191.36
5856,5563,1346,6302.8,43611.48
3141,5164,3659,6093.71,76380.88
5537,6423,4513,6613.3,21623.8
2170,4986,799,6313.69,30877.56
948,6578,5261,5942.25,49546.31
5788,6413,1626,1839.09,10519.83
3543,5118,631,945.42,73887.28
1260,4718,5073,487.34,64506.04
854,4014,3184,5558.2,79071.18
4927,5952,5562,1616.15,10804.67
3241,5898,3744,522.81,54376.25
3030,4825,6523,7361.46,54027.33
983,6008,2551,803.67,30632.67
2976,5948,6758,9242.45,78403.39
3093,4186,6200,218.89,27878.39
2074,4595,3214,8548.33,6160.54
3766,6332,3447,7082.31,77869.65
1597,4585,3313,6765.11,65307.59
1891,4015,184,5748.69,70176.46
5438,6781,5337,1265.73,29596.38
2438,6742,6194,5135.9,26523.01
5920,5768,2097,4683.22,48576.47
4046,4729,5758,1453.44,76048.37
5078,4961,1752,941.62,14409.57
4270,5677,6645,8158.62,35704.98
5137,4962,4231,751.32,65296.5
287,5265,6912,1757.0,59431.52
1247,6274,5044,8206.82,3518.29
206,6665,6736,2830.55,65310.37
2240,6037,2752,270.67,14070.09
4044,5679,1217,2398.11,19616.8
1135,5847,1359,8107.47,43899.37
3449,6557,239,5376.31,46472.56
1531,4263,3367,7035.49,7400.78
3675,4579,226,9050.54,49692.61
4264,5468,4534,162.57,40592.38
1200,4309,156,9017.51,29283.77
2968,5591,2200,7340.69,19674.61
741,6072,5588,9405.09,58691.34
2605,5707,6640,588.87,74949.48
2371,5369,2964,5312.37,12561.6
2804,4477,6585,9212.91,68217.71
2446,4396,897,9619.22,11530.63
5692,5854,983,7334.28,44162.75
4063,6086,4379,3206.49,5009.33
2340,5780,3934,2510.79,21656.13
1076,5615,6915,5069.32,65915.45
5607,4818,5231,9907.04,11975.4
1739,4777,4380,5711.22,21396.68
5604,5882,2602,9414.72,43168.78
2684,4311,4072,1467.19,58288.88
5842,4602,3461,3355.95,75553.65
4021,5031,2969,2571.96,11510.24
340,6341,4702,1090.25,72324.33
1490,5479,1639,4799.47,4854.47
1222,5574,5843,8584.1,49713.3
4921,5661,6058,2617.51,10762.37
3821,4135,2427,8551.68,17419.56
5851,4646,2396,3076.02,45392.94
1674,4411,5269,3998.51,61077.75
1422,4269,3692,6773.31,36623.58
3722,4140,103,7279.83,66397.34
4120,6202,5616,1016.71,45315.71
1039,6428,6092,6184.76,4226.21
2404,6641,3199,7508.08,61128.31
2285,5973,149,7935.99,44727.41
2026,6273,2085,7429.08,38455.63
4500,5720,4782,431.41,72935.32
4172,5618,2095,6202.3,17655.83
2587,5809,600,5502.3,43737.0
786,4695,166,3559.52,43812.17
1343,4082,253,7690.46,28862.24
4758,6791,5669,7796.04,2266.79
2759,6525,6122,5878.01,13185.26
888,4628,1294,4476.6,19912.13
4396,6185,1235,5276.89,5147.56
4888,5572,1629,1577.68,8579.29
5934,6882,5961,8809.98,43221.55
5728,4015,3580,4854.03,74995.79
3923,5464,4803,3295.22,22456.52
5809,4921,1344,2423.94,51505.98
4056,6646,4164,9725.78,22187.17
5977,4734,4987,553.69,21020.14
4333,5041,4822,2713.9,27439.67
2187,5319,3722,4926.24,36775.01
3003,6784,491,7240.66,31924.29
403,6596,2674,1528.37,39336.58
2371,5821,3064,926.49,15351.86
4023,4417,312,5496.82,67049.12
1317,4326,2939,4411.01,48982.26
4924,7000,5871,5539.13,59193.5
4732,6238,1689,6739.45,16177.57
2472,6271,1809,6103.12,41812.73
951,4066,4162,7748.94,55693.24
326,4567,6899,6832.82,40045.75
75,5585,5725,821.94,811.37
5593,6853,3422,3816.43,32190.05
3191,5723,4298,482.55,77122.44
2605,5794,146,1168.64,36505.3
5295,4302,1638,7309.4,24973.02
3920,4071,6939,2990.91,54664.77
587,6394,117,9814.06,56600.57
5681,6212,6874,6655.18,42009.51
3498,4241,5910,506.51,51715.58
2849,4189,3650,8853.56,54525.04
1045,5348,3555,8690.17,63298.18
2318,4625,3431,1687.45,63960.29
1860,6712,5493,8574.19,50230.11
3968,4161,1477,1851.89,66041.98
5033,5397,2570,8199.99,79742.78
5457,4508,1102,9139.4,58231.62
4915,6100,4195,371.38,15584.76
1005,6530,1424,2232.21,70472.81
5523,4852,2337,7432.34,51322.12
3313,4450,4947,5325.35,1690.59
3050,6925,148,7695.95,28607.9
3511,5487,1490,983.92,62934.45
5006,6179,6437,6772.84,18552.73
5192,4213,900,967.32,57300.24
2607,4591,256,618.04,48147.25
1506,4646,4494,6854.15,65704.37
1178,6842,2248,1068.45,49815.08
2480,4302,4144,5445.34,59132.1
5478,5613,2046,9069.76,30632.05
3951,4385,6917,2628.84,66205.83
1348,4642,2578,3974.9,43456.84
3817,4903,6310,769.63,59242.3
1493,6094,2661,892.06,53814.36
4311,4727,3467,2860.34,55257.29
5232,6307,3846,8463.5,66118.54
3859,6050,4175,6766.69,60874.77
326,4828,689,3354.8,26105.78
1350,5611,780,9222.4,68789.62
1192,6680,212,7062.05,32734.66
5167,5794,2113,6654.44,59916.26
3265,5643,3215,3677.74,45253.02
1954,6970,5279,133.49,61553.29
1667,6689,6064,7184.04,59102.81
4349,4600,4523,6844.3,64878.32
3859,4968,1639,863.77,53934.85
906,5458,6204,1908.82,7079.7
1879,6087,1183,6562.24,58610.09
5225,5904,5542,2098.25,48618.09
2189,4794,375,7809.89,35016.78
3244,6791,4865,3789.68,71875.89
1162,6231,1236,8268.24,79424.99
1555,5431,683,5217.55,61673.14
2259,6564,6420,3999.45,55997.89
2287,4768,5872,4335.67,53425.98
5300,4483,1099,9154.63,56912.86
2433,5998,5865,2882.28,75021.74
3850,4796,4666,543.41,35252.73
5895,4022,3954,4058.22,74851.28
4035,6989,6351,9577.83,31559.42
2948,6798,470,4873.07,58231.05
2623,5289,1934,4817.03,64986.65
2355,5986,5535,9711.43,51179.55
2255,5000,4637,275.37,2013.32
4548,5517,5105,8436.04,52850.71
2216,5007,6146,3395.74,4413.17
2812,4811,3838,1062.06,47939.8
626,6212,5827,8082.57,10136.6
603,6339,5189,7024.76,77120.04
1895,6487,2803,1431.14,69732.82
2128,6257,1078,5189.36,19449.32
1040,5011,825,2720.85,43144.18
135,4990,3684,2248.74,56219.11
3135,4533,3329,7159.69,47886.63
2855,4382,5874,9570.25,79562.12
4766,5136,4794,9257.76,10868.14
5870,5272,1573,7312.83,40768.32
1380,6088,5291,1219.77,1878.88
3360,4679,5290,4649.21,15471.84
1471,5362,3440,1683.48,46191.8
1434,4518,4673,7374.78,79729.45
736,6630,754,3845.94,53190.91
1742,5330,2992,615.86,70939.7
3039,4977,5907,5839.46,25721.95
5134,6910,1709,1524.95,37002.75
1055,4925,4458,7790.02,45523.32
5255,4277,5512,1162.1,52279.97
2863,5714,243,7443.19,17251.19
644,5526,2655,2782.15,49876.63
1784,4623,6427,7582.4,27235.18
682,4306,4881,5999.45,72358.06
5806,5048,2068,4409.52,48696.63
5152,4589,6075,6751.08,42342.03
4349,6000,5247,9963.59,79938.14
5686,6307,922,9805.45,5558.42
4654,6538,2091,3954.86,66727.84
3354,6352,7000,458.29,47204.95
247,4648,264,2848.0,14806.28
599,5600,4306,4295.86,50229.77
1892,5213,1233,7563.62,54658.35
2855,6497,3815,6781.57,26838.5
523,5141,6714,6652.08,2851.74
2343,4069,4638,9662.12,23905.88
2617,4261,6943,4050.77,59738.49
4095,5880,3820,2067.64,4033.14
4077,5300,1607,6254.79,16698.23
143,6078,3949,6435.08,62320.48
2367,5202,6982,7931.12,5349.24
425,5032,6576,2291.98,1324.46
586,6192,6476,6123.58,79979.36
3044,4565,203,792.4,8542.51
3158,6579,2307,1289.99,27871.53
3747,5966,2957,9511.24,66852.75
2098,5751,296,7891.01,47845.89
4226,5080,3669,3477.98,14715.43
4795,6113,6703,2691.71,9465.84
2335,6620,3452,4719.07,79716.1
3215,5298,683,5575.91,55143.54
1822,5076,2238,8248.59,32519.6
5626,6595,3321,587.13,74976.53
2816,6962,5216,6046.08,65635.67
4711,4560,2821,7206.79,19941.4
4308,6573,679,8541.77,11454.68
4148,6542,6813,4225.34,49686.55
712,6717,2151,4442.95,18022.39
732,4933,4714,4104.12,25439.35
639,4954,5247,5215.89,60977.76
4216,5544,703,296.52,39780.93
5580,4675,3957,2290.31,46153.58
1753,4113,3900,9522.03,26611.07
4243,4626,5048,2815.72,9381.71
